Id,Category
5796,6
5797,3
5798,9
5799,0
5800,4
5801,8
5802,5
5803,1
5804,7
5805,4
5806,3
5807,4
5808,2
5809,3
5810,6
5811,5
5812,4
5813,1
5814,5
5815,1
5816,4
5817,7
5818,2
5819,9
5820,7
5821,5
5822,1
5823,4
5824,8
5825,7
5826,2
5827,7
5828,9
5829,0
5830,7
5831,1
5832,4
5833,9
5834,0
5835,5
5836,6
5837,6
5838,3
5839,3
5840,2
5841,3
5842,4
5843,5
5844,8
5845,3
5846,5
5847,8
5848,6
5849,0
5850,2
5851,8
5852,1
5853,1
5854,2
5855,1
5856,4
5857,0
5858,4
5859,7
5860,9
5861,2
5862,3
5863,4
5864,5
5865,8
5866,5
5867,4
5868,1
5869,8
5870,7
5871,8
5872,2
5873,3
5874,6
5875,6
5876,3
5877,5
5878,1
5879,4
5880,7
5881,6
5882,6
5883,3
5884,9
5885,7
5886,8
5887,0
5888,7
5889,5
5890,9
5891,2
5892,5
5893,8
5894,5
5895,4
5896,8
5897,3
5898,1
5899,2
5900,1
5901,9
5902,5
5903,7
5904,0
5905,8
5906,9
5907,2
5908,7
5909,4
5910,3
5911,6
5912,4
5913,7
5914,7
5915,2
5916,5
5917,4
5918,3
5919,9
5920,3
5921,4
5922,5
5923,2
5924,1
5925,9
5926,7
5927,3
5928,3
5929,0
5930,1
5931,6
5932,3
5933,6
5934,3
5935,9
5936,3
5937,9
5938,1
5939,7
5940,7
5941,7
5942,6
5943,3
5944,1
5945,0
5946,0
5947,6
5948,0
5949,9
5950,3
5951,7
5952,8
5953,0
5954,4
5955,4
5956,1
5957,0
5958,1
5959,6
5960,0
5961,2
5962,1
5963,8
5964,8
5965,9
5966,7
5967,4
5968,9
5969,4
5970,1
5971,4
5972,4
5973,6
5974,0
5975,2
5976,3
5977,1
5978,2
5979,1
5980,8
5981,0
5982,6
5983,0
5984,8
5985,9
5986,2
5987,2
5988,9
5989,4
5990,6
5991,9
5992,9
5993,4
5994,4
5995,6
5996,1
5997,2
5998,1
5999,9
6000,1
6001,5
6002,1
6003,9
6004,1
6005,9
6006,3
6007,0
6008,3
6009,8
6010,4
6011,6
6012,0
6013,7
6014,5
6015,4
6016,0
6017,1
6018,7
6019,4
6020,3
6021,8
6022,5
6023,9
6024,3
6025,2
6026,1
6027,7
6028,9
6029,6
6030,2
6031,1
6032,5
6033,6
6034,5
6035,1
6036,8
6037,1
6038,4
6039,8
6040,2
6041,6
6042,1
6043,6
6044,3
6045,9
6046,4
6047,3
6048,0
6049,0
6050,1
6051,0
6052,0
6053,2
6054,5
6055,7
6056,6
6057,8
6058,8
6059,6
6060,6
6061,8
6062,3
6063,6
6064,5
6065,2
6066,0
6067,4
6068,1
6069,2
6070,5
6071,9
6072,4
6073,7
6074,9
6075,6
6076,9
6077,4
6078,6
6079,8
6080,8
6081,5
6082,8
6083,9
6084,1
6085,3
6086,4
6087,3
6088,8
6089,2
6090,7
6091,0
6092,2
6093,2
6094,2
6095,4
6096,3
6097,5
6098,8
6099,4
6100,3
6101,1
6102,2
6103,8
6104,3
6105,0
6106,9
6107,4
6108,6
6109,8
6110,6
6111,0
6112,5
6113,4
6114,2
6115,0
6116,7
6117,8
6118,7
6119,2
6120,3
6121,6
6122,5
6123,4
6124,3
6125,0
6126,0
6127,6
6128,3
6129,0
6130,2
6131,3
6132,4
6133,6
6134,5
6135,0
6136,4
6137,7
6138,2
6139,0
6140,9
6141,8
6142,6
6143,2
6144,9
6145,4
6146,2
6147,9
6148,9
6149,6
6150,9
6151,7
6152,6
6153,2
6154,6
6155,3
6156,3
6157,0
6158,1
6159,3
6160,5
6161,4
6162,5
6163,7
6164,4
6165,7
6166,0
6167,6
6168,0
6169,5
6170,6
6171,9
6172,5
6173,7
6174,5
6175,2
6176,4
6177,2
6178,7
6179,3
6180,9
6181,6
6182,0
6183,3
6184,3
6185,6
6186,5
6187,8
6188,4
6189,9
6190,1
6191,1
6192,4
6193,4
6194,5
6195,6
6196,7
6197,5
6198,4
6199,5
6200,2
6201,1
6202,1
6203,9
6204,5
6205,5
6206,1
6207,8
6208,9
6209,9
6210,4
6211,4
6212,9
6213,6
6214,4
6215,9
6216,3
6217,4
6218,0
6219,9
6220,7
6221,6
6222,5
6223,4
6224,1
6225,2
6226,3
6227,0
6228,3
6229,5
6230,3
6231,7
6232,1
6233,4
6234,3
6235,9
6236,3
6237,6
6238,2
6239,5
6240,2
6241,7
6242,5
6243,0
6244,8
6245,9
6246,4
6247,4
6248,7
6249,9
6250,3
6251,0
6252,3
6253,1
6254,5
6255,5
6256,3
6257,8
6258,4
6259,7
6260,2
6261,2
6262,8
6263,9
6264,2
6265,6
6266,2
6267,3
6268,2
6269,5
6270,1
6271,3
6272,5
6273,7
6274,6
6275,4
6276,6
6277,6
6278,0
6279,8
6280,4
6281,1
6282,1
6283,4
6284,9
6285,0
6286,8
6287,8
6288,9
6289,3
6290,3
6291,0
6292,8
6293,7
6294,9
6295,6
6296,9
6297,1
6298,8
6299,8
6300,1
6301,8
6302,3
6303,6
6304,3
6305,3
6306,4
6307,2
6308,2
6309,8
6310,0
6311,8
6312,0
6313,1
6314,1
6315,3
6316,3
6317,0
6318,3
6319,1
6320,7
6321,8
6322,1
6323,0
6324,4
6325,6
6326,0
6327,9
6328,2
6329,5
6330,7
6331,0
6332,5
6333,2
6334,3
6335,2
6336,9
6337,3
6338,5
6339,3
6340,6
6341,5
6342,0
6343,3
6344,1
6345,4
6346,6
6347,0
6348,3
6349,8
6350,5
6351,9
6352,9
6353,0
6354,7
6355,2
6356,0
6357,9
6358,1
6359,9
6360,9
6361,5
6362,1
6363,4
6364,3
6365,1
6366,6
6367,6
6368,1
6369,9
6370,1
6371,3
6372,6
6373,0
6374,6
6375,0
6376,7
6377,9
6378,3
6379,9
6380,1
6381,5
6382,0
6383,3
6384,7
6385,4
6386,5
6387,0
6388,8
6389,8
6390,3
6391,7
6392,3
6393,9
6394,2
6395,7
6396,1
6397,8
6398,7
6399,8
6400,0
6401,8
6402,6
6403,0
6404,7
6405,4
6406,8
6407,5
6408,4
6409,5
6410,3
6411,6
6412,5
6413,6
6414,5
6415,8
6416,2
6417,1
6418,0
6419,3
6420,9
6421,4
6422,7
6423,6
6424,5
6425,1
6426,0
6427,0
6428,4
6429,5
6430,3
6431,7
6432,9
6433,7
6434,3
6435,5
6436,4
6437,9
6438,2
6439,5
6440,0
6441,7
6442,0
6443,9
6444,0
6445,0
6446,1
6447,5
6448,0
6449,4
6450,1
6451,4
6452,2
6453,3
6454,5
6455,1
6456,4
6457,0
6458,3
6459,4
6460,8
6461,9
6462,2
6463,8
6464,9
6465,5
6466,3
6467,5
6468,6
6469,0
6470,3
6471,6
6472,5
6473,3
6474,3
6475,7
6476,5
6477,1
6478,0
6479,0
6480,3
6481,9
6482,3
6483,6
6484,9
6485,4
6486,8
6487,0
6488,5
6489,7
6490,7
6491,7
6492,5
6493,9
6494,7
6495,8
6496,5
6497,0
6498,8
6499,9
6500,2
6501,1
6502,1
6503,0
6504,4
6505,5
6506,0
6507,9
6508,0
6509,9
6510,4
6511,1
6512,1
6513,1
6514,8
6515,3
6516,1
6517,6
6518,3
6519,8
6520,8
6521,2
6522,2
6523,4
6524,6
6525,5
6526,7
6527,8
6528,5
6529,0
6530,4
6531,8
6532,9
6533,0
6534,1
6535,4
6536,2
6537,2
6538,9
6539,2
6540,0
6541,0
6542,5
6543,7
6544,1
6545,2
6546,8
6547,9
6548,5
6549,2
6550,9
6551,2
6552,5
6553,5
6554,4
6555,4
6556,7
6557,0
6558,4
6559,2
6560,7
6561,1
6562,9
6563,5
6564,4
6565,4
6566,0
6567,8
6568,7
6569,6
6570,8
6571,0
6572,8
6573,5
6574,9
6575,8
6576,9
6577,6
6578,0
6579,0
6580,1
6581,5
6582,2
6583,7
6584,6
6585,8
6586,7
6587,5
6588,7
6589,0
6590,4
6591,0
6592,7
6593,2
6594,6
6595,5
6596,2
6597,5
6598,0
6599,4
6600,9
6601,3
6602,9
6603,8
6604,9
6605,0
6606,2
6607,1
6608,4
6609,4
6610,7
6611,7
6612,1
6613,6
6614,5
6615,4
6616,7
6617,5
6618,5
6619,3
6620,2
6621,6
6622,3
6623,9
6624,6
6625,8
6626,3
6627,7
6628,2
6629,1
6630,2
6631,5
6632,2
6633,8
6634,1
6635,2
6636,5
6637,3
6638,0
6639,4
6640,5
6641,2
6642,8
6643,0
6644,9
6645,2
6646,1
6647,1
6648,5
6649,4
6650,2
6651,3
6652,0
6653,5
6654,0
6655,2
6656,6
6657,7
6658,4
6659,2
6660,4
6661,3
6662,0
6663,0
6664,3
6665,2
6666,3
6667,9
6668,2
6669,2
6670,5
6671,6
6672,1
6673,5
6674,7
6675,8
6676,4
6677,2
6678,5
6679,7
6680,3
6681,2
6682,4
6683,0
6684,6
6685,8
6686,8
6687,2
6688,4
6689,4
6690,2
6691,7
6692,4
6693,6
6694,4
6695,9
6696,0
6697,2
6698,0
6699,1
6700,1
6701,3
6702,3
6703,6
6704,1
6705,4
6706,3
6707,3
6708,0
6709,2
6710,0
6711,2
6712,6
6713,3
6714,6
6715,0
6716,3
6717,2
6718,0
6719,8
6720,1
6721,1
6722,2
6723,2
6724,5
6725,3
6726,0
6727,8
6728,3
6729,5
6730,8
6731,4
6732,2
6733,0
6734,5
6735,7
6736,6
6737,4
6738,6
6739,5
6740,5
6741,4
6742,2
6743,2
6744,0
6745,3
6746,4
6747,1
6748,6
6749,9
6750,8
6751,6
6752,5
6753,3
6754,6
6755,1
6756,8
6757,5
6758,2
6759,2
6760,3
6761,5
6762,1
6763,4
6764,4
6765,7
6766,3
6767,3
6768,6
6769,9
6770,2
6771,7
6772,6
6773,1
6774,0
6775,7
6776,1
6777,5
6778,0
6779,5
6780,8
6781,5
6782,4
6783,5
6784,4
6785,0
6786,3
6787,2
6788,1
6789,6
6790,6
6791,2
6792,4
6793,2
6794,1
6795,7
6796,1
6797,4
6798,8
6799,7
6800,9
6801,0
6802,1
6803,6
6804,2
6805,2
6806,2
6807,1
6808,8
6809,8
6810,5
6811,8
6812,5
6813,2
6814,5
6815,3
6816,5
6817,4
6818,3
6819,5
6820,0
6821,0
6822,6
6823,1
6824,8
6825,1
6826,5
6827,6
6828,8
6829,2
6830,6
6831,0
6832,0
6833,2
6834,2
6835,4
6836,3
6837,5
6838,6
6839,5
6840,4
6841,7
6842,6
6843,8
6844,3
6845,4
6846,7
6847,1
6848,1
6849,3
6850,1
6851,1
6852,7
6853,3
6854,1
6855,1
6856,0
6857,4
6858,6
6859,5
6860,7
6861,8
6862,4
6863,7
6864,1
6865,0
6866,4
6867,5
6868,8
6869,5
6870,3
6871,9
6872,9
6873,6
6874,5
6875,2
6876,6
6877,7
6878,9
6879,5
6880,6
6881,5
6882,6
6883,8
6884,3
6885,2
6886,3
6887,0
6888,5
6889,2
6890,2
6891,9
6892,3
6893,1
6894,5
6895,4
6896,4
6897,3
6898,6
6899,1
6900,1
6901,1
6902,8
6903,8
6904,0
6905,5
6906,4
6907,6
6908,5
6909,8
6910,8
6911,9
6912,7
6913,6
6914,1
6915,7
6916,5
6917,3
6918,2
6919,1
6920,8
6921,0
6922,1
6923,5
6924,5
6925,7
6926,7
6927,0
6928,8
6929,5
6930,0
6931,4
6932,7
6933,8
6934,4
6935,9
6936,1
6937,3
6938,0
6939,2
6940,6
6941,4
6942,0
6943,6
6944,8
6945,9
6946,3
6947,2
6948,5
6949,0
6950,1
6951,1
6952,6
6953,4
6954,3
6955,2
6956,1
6957,7
6958,0
6959,0
6960,4
6961,7
6962,1
6963,3
6964,4
6965,7
6966,2
6967,8
6968,1
6969,5
6970,7
6971,2
6972,2
6973,0
6974,0
6975,9
6976,2
6977,4
6978,6
6979,3
6980,2
6981,0
6982,1
6983,2
6984,3
6985,1
6986,2
6987,6
6988,1
6989,5
6990,2
6991,4
6992,5
6993,2
6994,8
6995,3
6996,3
6997,9
6998,0
6999,9
7000,2
7001,8
7002,2
7003,1
7004,4
7005,4
7006,9
7007,1
7008,2
7009,6
7010,5
7011,5
7012,0
7013,1
7014,2
7015,3
7016,8
7017,1
7018,3
7019,1
7020,9
7021,2
7022,2
7023,5
7024,0
7025,3
7026,7
7027,7
7028,3
7029,0
7030,9
7031,2
7032,9
7033,2
7034,0
7035,7
7036,5
7037,8
7038,9
7039,1
7040,8
7041,0
7042,3
7043,5
7044,8
7045,8
7046,3
7047,3
7048,5
7049,7
7050,9
7051,3
7052,5
7053,4
7054,3
7055,6
7056,4
7057,4
7058,1
7059,3
7060,0
7061,2
7062,9
7063,1
7064,6
7065,6
7066,1
7067,8
7068,7
7069,9
7070,4
7071,9
7072,3
7073,3
7074,8
7075,2
7076,0
7077,5
7078,6
7079,3
7080,9
7081,0
7082,3
7083,8
7084,5
7085,2
7086,7
7087,7
7088,5
7089,0
7090,4
7091,9
7092,2
7093,3
7094,4
7095,8
7096,5
7097,3
7098,1
7099,2
7100,3
7101,7
7102,6
7103,1
7104,2
7105,2
7106,3
7107,3
7108,3
7109,1
7110,1
7111,3
7112,0
7113,0
7114,0
7115,5
7116,1
7117,5
7118,2
7119,3
7120,2
7121,0
7122,5
7123,4
7124,3
7125,1
7126,7
7127,6
7128,3
7129,4
7130,1
7131,5
7132,3
7133,8
7134,5
7135,8
7136,1
7137,2
7138,9
7139,2
7140,8
7141,4
7142,4
7143,3
7144,2
7145,2
7146,9
7147,4
7148,6
7149,2
7150,1
7151,4
7152,9
7153,6
7154,6
7155,4
7156,7
7157,8
7158,7
7159,1
7160,3
7161,4
7162,1
7163,4
7164,7
7165,7
7166,7
7167,7
7168,2
7169,8
7170,1
7171,8
7172,3
7173,9
7174,8
7175,3
7176,9
7177,5
7178,2
7179,6
7180,9
7181,5
7182,8
7183,2
7184,8
7185,8
7186,2
7187,7
7188,8
7189,2
7190,5
7191,2
7192,1
7193,1
7194,0
7195,0
7196,6
7197,5
7198,6
7199,2
7200,0
7201,6
7202,9
7203,2
7204,9
7205,7
7206,4
7207,4
7208,0
7209,1
7210,4
7211,4
7212,6
7213,5
7214,0
7215,2
7216,8
7217,7
7218,8
7219,9
7220,9
7221,7
7222,6
7223,2
7224,5
7225,0
7226,6
7227,8
7228,1
7229,3
7230,6
7231,1
7232,6
7233,0
7234,1
7235,6
7236,1
7237,2
7238,4
7239,1
7240,4
7241,4
7242,4
7243,8
7244,2
7245,9
7246,6
7247,7
7248,3
7249,3
7250,0
7251,0
7252,5
7253,8
7254,1
7255,0
7256,2
7257,7
7258,1
7259,7
7260,8
7261,5
7262,8
7263,9
7264,6
7265,2
7266,2
7267,0
7268,4
7269,5
7270,6
7271,0
7272,7
7273,8
7274,4
7275,9
7276,9
7277,1
7278,1
7279,7
7280,0
7281,4
7282,4
7283,0
7284,4
7285,1
7286,9
7287,1
7288,8
7289,0
7290,9
7291,5
7292,1
7293,0
7294,2
7295,2
7296,1
7297,3
7298,7
7299,4
7300,2
7301,3
7302,6
7303,9
7304,6
7305,8
7306,3
7307,2
7308,9
7309,0
7310,4
7311,7
7312,5
7313,5
7314,4
7315,8
7316,9
7317,7
7318,8
7319,3
7320,9
7321,0
7322,1
7323,8
7324,0
7325,6
7326,8
7327,3
7328,2
7329,5
7330,8
7331,8
7332,7
7333,6
7334,7
7335,2
7336,9
7337,5
7338,8
7339,8
7340,3
7341,7
7342,8
7343,9
7344,5
7345,4
7346,1
7347,2
7348,5
7349,7
7350,2
7351,0
7352,5
7353,2
7354,5
7355,8
7356,6
7357,3
7358,6
7359,2
7360,7
7361,8
7362,6
7363,2
7364,4
7365,6
7366,0
7367,3
7368,8
7369,6
7370,2
7371,4
7372,9
7373,2
7374,9
7375,9
7376,4
7377,7
7378,1
7379,1
7380,9
7381,4
7382,9
7383,9
7384,3
7385,8
7386,2
7387,7
7388,9
7389,1
7390,2
7391,9
7392,9
7393,8
7394,8
7395,4
7396,1
7397,3
7398,0
7399,9
7400,7
7401,4
7402,6
7403,9
7404,2
7405,6
7406,4
7407,9
7408,5
7409,6
7410,4
7411,4
7412,1
7413,1
7414,8
7415,8
7416,1
7417,1
7418,6
7419,8
7420,5
7421,0
7422,6
7423,7
7424,8
7425,6
7426,7
7427,2
7428,1
7429,5
7430,5
7431,1
7432,5
7433,6
7434,8
7435,0
7436,2
7437,0
7438,7
7439,2
7440,7
7441,2
7442,3
7443,0
7444,5
7445,2
7446,1
7447,5
7448,3
7449,3
7450,0
7451,8
7452,3
7453,0
7454,2
7455,3
7456,8
7457,0
7458,3
7459,6
7460,6
7461,3
7462,4
7463,3
7464,2
7465,6
7466,4
7467,1
7468,5
7469,2
7470,3
7471,5
7472,2
7473,7
7474,4
7475,6
7476,2
7477,5
7478,9
7479,0
7480,4
7481,0
7482,8
7483,0
7484,3
7485,4
7486,1
7487,3
7488,0
7489,4
7490,0
7491,4
7492,5
7493,5
7494,0
7495,8
7496,6
7497,3
7498,5
7499,8
7500,0
7501,4
7502,8
7503,2
7504,5
7505,4
7506,1
7507,5
7508,6
7509,5
7510,9
7511,4
7512,1
7513,1
7514,5
7515,5
7516,4
7517,3
7518,5
7519,8
7520,1
7521,4
7522,1
7523,4
7524,2
7525,8
7526,5
7527,7
7528,1
7529,5
7530,2
7531,4
7532,2
7533,8
7534,4
7535,4
7536,6
7537,1
7538,8
7539,3
7540,2
7541,6
7542,9
7543,0
7544,9
7545,4
7546,8
7547,6
7548,4
7549,0
7550,8
7551,4
7552,9
7553,0
7554,2
7555,4
7556,4
7557,3
7558,6
7559,1
7560,0
7561,2
7562,3
7563,0
7564,4
7565,8
7566,9
7567,0
7568,7
7569,1
7570,7
7571,7
7572,4
7573,5
7574,6
7575,0
7576,8
7577,9
7578,0
7579,0
7580,4
7581,7
7582,0
7583,2
7584,3
7585,9
7586,3
7587,8
7588,1
7589,4
7590,8
7591,2
7592,2
7593,5
7594,9
7595,3
7596,6
7597,1
7598,5
7599,5
7600,7
7601,4
7602,3
7603,4
7604,2
7605,1
7606,5
7607,1
7608,2
7609,6
7610,2
7611,3
7612,9
7613,4
7614,4
7615,3
7616,6
7617,6
7618,3
7619,5
7620,0
7621,1
7622,7
7623,2
7624,1
7625,7
7626,8
7627,4
7628,2
7629,1
7630,9
7631,9
7632,5
7633,4
7634,7
7635,4
7636,6
7637,0
7638,7
7639,0
7640,0
7641,6
7642,8
7643,2
7644,8
7645,3
7646,9
7647,5
7648,7
7649,0
7650,0
7651,6
7652,4
7653,7
7654,7
7655,4
7656,8
7657,2
7658,9
7659,1
7660,5
7661,1
7662,9
7663,4
7664,2
7665,3
7666,7
7667,6
7668,3
7669,8
7670,9
7671,1
7672,0
7673,8
7674,6
7675,8
7676,4
7677,5
7678,9
7679,5
7680,4
7681,3
7682,4
7683,1
7684,4
7685,7
7686,9
7687,4
7688,0
7689,9
7690,8
7691,3
7692,5
7693,0
7694,0
7695,6
7696,4
7697,0
7698,3
7699,1
7700,1
7701,2
7702,7
7703,0
7704,8
7705,3
7706,4
7707,2
7708,5
7709,1
7710,3
7711,2
7712,7
7713,7
7714,5
7715,2
7716,5
7717,1
7718,3
7719,3
7720,4
7721,0
7722,5
7723,2
7724,0
7725,9
7726,1
7727,9
7728,7
7729,9
7730,6
7731,0
7732,0
7733,4
7734,6
7735,3
7736,3
7737,3
7738,3
7739,9
7740,9
7741,9
7742,1
7743,0
7744,7
7745,0
7746,9
7747,6
7748,7
7749,3
7750,7
7751,8
7752,6
7753,7
7754,5
7755,5
7756,3
7757,1
7758,4
7759,5
7760,3
7761,1
7762,4
7763,1
7764,9
7765,3
7766,9
7767,5
7768,2
7769,5
7770,5
7771,0
7772,1
7773,6
7774,4
7775,2
7776,5
7777,8
7778,4
7779,3
7780,0
7781,2
7782,5
7783,0
7784,6
7785,9
7786,0
7787,9
7788,1
7789,9
7790,3
7791,4
7792,5
7793,0
7794,5
7795,2
7796,9
7797,5
7798,8
7799,1
7800,5
7801,9
7802,5
7803,7
7804,9
7805,1
7806,8
7807,6
7808,6
7809,2
7810,4
7811,1
7812,8
7813,5
7814,1
7815,5
7816,2
7817,4
7818,5
7819,7
7820,3
7821,1
7822,2
7823,9
7824,8
7825,5
7826,9
7827,8
7828,8
7829,5
7830,1
7831,1
7832,1
7833,6
7834,2
7835,1
7836,7
7837,2
7838,2
7839,0
7840,2
7841,1
7842,7
7843,1
7844,3
7845,1
7846,1
7847,8
7848,3
7849,7
7850,6
7851,2
7852,3
7853,4
7854,5
7855,0
7856,7
7857,4
7858,5
7859,6
7860,4
7861,3
7862,7
7863,7
7864,1
7865,2
7866,5
7867,3
7868,9
7869,3
7870,9
7871,0
7872,4
7873,3
7874,5
7875,8
7876,8
7877,7
7878,6
7879,8
7880,2
7881,0
7882,2
7883,9
7884,3
7885,3
7886,6
7887,4
7888,2
7889,1
7890,9
7891,7
7892,8
7893,1
7894,4
7895,1
7896,9
7897,4
7898,7
7899,9
7900,1
7901,2
7902,7
7903,2
7904,1
7905,3
7906,9
7907,3
7908,7
7909,1
7910,7
7911,3
7912,4
7913,9
7914,0
7915,0
7916,4
7917,0
7918,4
7919,3
7920,5
7921,3
7922,5
7923,3
7924,7
7925,1
7926,7
7927,8
7928,3
7929,1
7930,5
7931,8
7932,0
7933,8
7934,6
7935,0
7936,9
7937,6
7938,5
7939,8
7940,1
7941,8
7942,8
7943,1
7944,0
7945,4
7946,1
7947,6
7948,3
7949,5
7950,7
7951,0
7952,8
7953,2
7954,1
7955,7
7956,5
7957,7
7958,8
7959,9
7960,7
7961,1
7962,7
7963,5
7964,2
7965,7
7966,6
7967,0
7968,1
7969,0
7970,5
7971,4
7972,0
7973,2
7974,2
7975,5
7976,1
7977,0
7978,8
7979,1
7980,5
7981,4
7982,0
7983,3
7984,1
7985,9
7986,3
7987,6
7988,0
7989,6
7990,3
7991,4
7992,6
7993,4
7994,4
7995,1
7996,7
7997,1
7998,3
7999,6
8000,3
8001,5
8002,5
8003,9
8004,7
8005,3
8006,4
8007,3
8008,5
8009,4
8010,8
8011,2
8012,0
8013,5
8014,0
8015,5
8016,7
8017,8
8018,0
8019,9
8020,9
8021,3
8022,7
8023,9
8024,7
8025,9
8026,4
8027,5
8028,9
8029,8
8030,1
8031,6
8032,3
8033,4
8034,1
8035,2
8036,4
8037,6
8038,3
8039,0
8040,3
8041,2
8042,7
8043,0
8044,4
8045,3
8046,1
8047,2
8048,0
8049,8
8050,0
8051,8
8052,5
8053,9
8054,2
8055,2
8056,4
8057,1
8058,5
8059,8
8060,0
8061,2
8062,7
8063,9
8064,3
8065,2
8066,1
8067,2
8068,0
8069,9
8070,8
8071,4
8072,2
8073,1
8074,8
8075,4
8076,4
8077,5
8078,2
8079,6
8080,1
8081,8
8082,3
8083,8
8084,5
8085,8
8086,5
8087,0
8088,9
8089,2
8090,9
8091,0
8092,3
8093,0
8094,2
8095,6
8096,1
8097,1
8098,3
8099,3
8100,2
8101,1
8102,1
8103,6
8104,5
8105,2
8106,8
8107,9
8108,6
8109,4
8110,3
8111,5
8112,0
8113,7
8114,3
8115,5
8116,5
8117,5
8118,0
8119,1
8120,7
8121,3
8122,0
8123,7
8124,8
8125,4
8126,8
8127,6
8128,0
8129,0
8130,4
8131,2
8132,8
8133,9
8134,7
8135,9
8136,9
8137,6
8138,0
8139,9
8140,3
8141,7
8142,2
8143,4
8144,0
8145,3
8146,1
8147,6
8148,0
8149,9
8150,4
8151,5
8152,4
8153,9
8154,1
8155,5
8156,8
8157,6
8158,7
8159,4
8160,4
8161,1
8162,0
8163,9
8164,7
8165,2
8166,2
8167,8
8168,8
8169,0
8170,8
8171,4
8172,8
8173,7
8174,3
8175,2
8176,0
8177,4
8178,9
8179,2
8180,8
8181,6
8182,7
8183,6
8184,3
8185,7
8186,1
8187,6
8188,6
8189,1
8190,5
8191,0
8192,8
8193,8
8194,1
8195,8
8196,3
8197,0
8198,8
8199,6
8200,6
8201,6
8202,6
8203,3
8204,6
8205,2
8206,3
8207,3
8208,3
8209,0
8210,1
8211,4
8212,2
8213,4
8214,9
8215,3
8216,2
8217,2
8218,7
8219,2
8220,5
8221,0
8222,5
8223,4
8224,2
8225,7
8226,9
8227,6
8228,5
8229,7
8230,4
8231,1
8232,7
8233,0
8234,0
8235,7
8236,0
8237,7
8238,1
8239,8
8240,0
8241,3
8242,2
8243,5
8244,7
8245,4
8246,5
8247,9
8248,4
8249,1
8250,4
8251,5
8252,0
8253,7
8254,1
8255,0
8256,0
8257,6
8258,2
8259,0
8260,3
8261,1
8262,8
8263,9
8264,6
8265,0
8266,7
8267,8
8268,9
8269,9
8270,3
8271,1
8272,9
8273,2
8274,1
8275,8
8276,0
8277,3
8278,4
8279,1
8280,4
8281,5
8282,3
8283,8
8284,9
8285,5
8286,7
8287,3
8288,3
8289,0
8290,1
8291,4
8292,0
8293,2
8294,5
8295,5
8296,8
8297,5
8298,8
8299,3
8300,8
8301,6
8302,8
8303,0
8304,8
8305,6
8306,4
8307,8
8308,3
8309,3
8310,0
8311,8
8312,5
8313,9
8314,8
8315,8
8316,1
8317,6
8318,4
8319,9
8320,9
8321,9
8322,1
8323,8
8324,1
8325,5
8326,4
8327,5
8328,4
8329,2
8330,4
8331,4
8332,7
8333,8
8334,1
8335,0
8336,6
8337,2
8338,3
8339,4
8340,7
8341,2
8342,7
8343,0
8344,1
8345,8
8346,8
8347,1
8348,3
8349,4
8350,0
8351,1
8352,5
8353,2
8354,9
8355,6
8356,5
8357,2
8358,2
8359,0
8360,8
8361,7
8362,0
8363,4
8364,0
8365,9
8366,6
8367,4
8368,1
8369,9
8370,7
8371,5
8372,3
8373,0
8374,2
8375,5
8376,0
8377,2
8378,1
8379,4
8380,6
8381,5
8382,2
8383,2
8384,9
8385,8
8386,0
8387,7
8388,7
8389,8
8390,1
8391,9
8392,1
8393,8
8394,4
8395,3
8396,0
8397,7
8398,6
8399,2
8400,5
8401,7
8402,5
8403,1
8404,9
8405,1
8406,6
8407,8
8408,1
8409,7
8410,0
8411,7
8412,1
8413,8
8414,2
8415,8
8416,3
8417,6
8418,6
8419,2
8420,1
8421,2
8422,5
8423,7
8424,6
8425,0
8426,7
8427,3
8428,3
8429,9
8430,1
8431,2
8432,4
8433,4
8434,4
8435,8
8436,8
8437,1
8438,6
8439,3
8440,1
8441,2
8442,8
8443,6
8444,1
8445,9
8446,1
8447,5
8448,7
8449,6
8450,1
8451,4
8452,7
8453,4
8454,6
8455,2
8456,0
8457,3
8458,3
8459,3
8460,3
8461,6
8462,4
8463,8
8464,3
8465,1
8466,3
8467,8
8468,5
8469,5
8470,2
8471,7
8472,9
8473,9
8474,2
8475,2
8476,5
8477,2
8478,0
8479,8
8480,1
8481,1
8482,7
8483,1
8484,4
8485,6
8486,7
8487,2
8488,5
8489,4
8490,9
8491,8
8492,6
8493,2
8494,8
8495,3
8496,0
8497,3
8498,5
8499,3
8500,7
8501,9
8502,6
8503,9
8504,4
8505,9
8506,2
8507,7
8508,9
8509,1
8510,1
8511,9
8512,7
8513,6
8514,8
8515,7
8516,6
8517,8
8518,0
8519,2
8520,6
8521,1
8522,6
8523,0
8524,9
8525,2
8526,9
8527,7
8528,7
8529,7
8530,5
8531,9
8532,6
8533,0
8534,2
8535,8
8536,3
8537,2
8538,6
8539,2
8540,2
8541,3
8542,0
8543,6
8544,0
8545,8
8546,7
8547,1
8548,3
8549,5
8550,8
8551,1
8552,1
8553,9
8554,6
8555,0
8556,4
8557,1
8558,4
8559,8
8560,5
8561,9
8562,4
8563,8
8564,5
8565,4
8566,6
8567,6
8568,8
8569,1
8570,3
8571,1
8572,3
8573,7
8574,5
8575,2
8576,4
8577,8
8578,6
8579,8
8580,7
8581,0
8582,0
8583,3
8584,8
8585,5
8586,9
8587,3
8588,2
8589,1
8590,2
8591,7
8592,0
8593,5
